Date,Tag,Headline,HyperLinks,depth,download_timeout,download_slot,download_latency,Text
21 Jan 2020,The Papers,Newspaper headlines: Harry 'flies to Canada' and Lord Hall steps down,https://www.bbc.co.uk/news/blogs-the-papers-51184631,10,180.0,www.bbc.co.uk,0.9137880802154541,"A range of stories feature on the front pages of Tuesday's newspapers.,Confirmation that China's new strain of corona virus can be passed from human to human makes many papers., the news has fuelled anxiety about the prospect of a ""full-fledged outbreak"", while the Financial Times quotes the first statement of the Chinese President Xi Jinping on the crisis - calling for all steps to be taken to contain the virus.,""Hall over now"" is , on the announcement that the BBC's director general, Tony Hall is to step down after seven years in the job. ,Its leader suggests that he'll be remembered as ""the BBC boss who betrayed over-75s"" by stripping them of the free licences ""he promised to"" fund. , is among many papers to speculate on possible contenders to succeed Lord Hall - publishing a list of seven ""runners and riders"". More than half on the list are female, as the newspaper ponders ""will a woman be next?"" , paints a bleak picture. ""The BBC needs to change to survive,"" it claims, as it suggests that the new DG will face a ""monumental"" task, with the future of the BBC less clear than ever. ,Meanwhile, in the newspaper's front page Matt cartoon, corporation staff are shown having a whip-round for the departing Lord Hall. The accompanying caption reads: ""A fiver for men and a tenner for women"".  ,""Royal Peter for hire in China"" , as the constitutional headache created by the Duke and Duchess of Sussex continues to fascinate. ,The paper claims it can exclusively reveal ""in a fresh twist to the row"" that the son of Princess Anne - Peter Phillips - is using his royal connections to sell milk on Chinese TV. According to the Mail, Mr Phillips did not respond to questions, including as to whether he was paid, and Buckingham Palace declined to comment., carries a front page photo of Meghan and baby Archie out for a walk in a Canadian Park yesterday as Harry left the UK to join them. ,A full picture spread follows - showing the duchess walking two dogs - followed at a short distance by two protection officers. ,Under the headline ""terrorists to be denied early release from prison"", , details of what it describes as the government's ""crackdown"" on terrorism which will see stricter controls and tougher punishments for the most dangerous offenders.,""Boris blitz on terror"" is the Metro's take as it sets out how lie detectors could be used to check terrorists have genuinely reformed before they are released from prison.,But , a note of caution on suggestions that the detectors could also be used to establish whether released offenders have broken the conditions of their parole.  ,Professor David Canter of Liverpool University points out for the benefit of the paper's readers, that polygraph tests aren't 100% foolproof - and that the findings from such tests aren't admissible in courts as evidence. ,The front page of , there are grounds for ""growing optimism"" over Britain's economic outlook.,It reports a new assessment by the International Monetary Fund that the British economy will grow faster than that of any other major European country this year and next if there's an orderly Brexit. The forecast marks a contrast with the IMF's global predictions. ,Under the headline ""downbeat IMF outlook diverts Davos focus from climate goals"", , forecasts for global economic growth for this year and next have been cut - casting a shadow over the opening of the World Economic Forum in Switzerland.   ,Meanwhile, the Times also reports that the health watchdog has been forced to retract 38 inspection reports into care and nursing homes, mainly in the north of England, after finding that significant sections of them had been ""faked"".,The same patient quotes and other duplicate material were found in 78 reports. ,Some were allowed to stand after the copied and pasted material was removed - but re-inspections have had to be ordered for nearly 40 homes. ,The Care Quality Commission tells the paper that it had identified three individuals who were responsible - and immediately removed them from inspection activity. ,Many papers ponder the enormous political headache being created by the HS2 project. , in detail not only the spiralling costs of the line, but also that those funds could provide 200 flagship hospitals, or 1.7 million social homes - as much a stated priority for the government as narrowing the North-South divide.  ,Hugo Gye's analysis in the i newspaper is blunt: ""Johnson has sat on the fence for long enough"". ,He says while the spiralling costs of HS2 had been common knowledge for months, Mr Johnson had avoided making a call on its future ahead of the general election, knowing a decision either way would anger thousands.,Now, says Gye, the PM cannot walk the tightrope much longer and must face a major test rather than ""ducking divisive decisions"".     ,""Chelsea's potty idea"" is , of a new houseplant category to be introduced by the Royal Horticultural Society at its famously glamorous London show this May.  ,RHS Director Helena Pettit advises cheerily: ""People are increasingly recognising the benefits of indoor greenery."" ,But the paper smells a rat, not roses. It paints the change as a bid to appeal to millennials who live in cities and don't have a garden.,The curious hunt for the ""Devon turnip tosser"" - as one headline puts it - features across many tabloids and broadsheets. , that Devon and Cornwall Police are looking for a ""prolific vegetable thrower"" who's attacked motorists from a bridge over a main road near Torquay 17 times since November. ,Swedes, mangel wurzels and turnips ""the size of footballs"" have all been weaponised, according to officers. They say whoever's responsible has to be caught before a tragedy occurs.   "
13 Feb 2020,Scotland,Further increase in Scottish coronavirus testing,https://www.bbc.co.uk/news/uk-scotland-51490381,10,180.0,www.bbc.co.uk,1.8278965950012207,"A total of 148 tests have now been carried out on people in Scotland suspected of having the new form of coronavirus.,The Scottish government said that all results had so far been negative .,The figure represents an increase of 42 since the day before and an increase of 66 since Tuesday.,Meanwhile, , ""a member of our university community"" is in precautionary self-isolation.,The university said it remained open and promised to tell students and staff once the results of tests are known.,University Secretary Ann Marie Dalton-Pillay added: ""The health and wellbeing of our students, staff and visitors is of paramount importance and I would like to offer reassurance that nothing has been confirmed at this time."",The latest figures on Scottish testing came after China reported a significant jump in the number of people suffering from the disease, Covid-19.,It also said there had been a further 242 deaths in the province of Hubei.,The Scottish government statement said the declaration by the World Health Organisation (WHO) of a public health emergency of international concern ""does not mean that the risk to individuals has increased, and it does not mean that any additional precautions are necessary"".,The four chief medical officers in the UK have raised the risk level from low to moderate.,The statement adds: ""The change reflects the need for governments and the health service to escalate planning and preparation in case of a more widespread outbreak."",Across the UK, 2,521 people have been tested for Covid-19 so far, with 2,512 confirmed as negative and nine positive.,When Covid-19 became a global issue the full machinery of planning and co-ordination was activated through the Scottish government Resilience Organisation or Scottish Government Resilience Room (SGoRR) and Cobra (COBR) at UK level. They are the two governments methods of taking control in a time of emergency or emergency planning. ,In Scotland, this includes daily advice from the chief medical officer (CMO) for Scotland who co-ordinates with her counterparts in the other three nations of the UK.,Public information is key to avoid panic and mis-information, so the Scottish government and the CMO control the message in Scotland.,We have seen that message become more cautious over the past week. Patients awaiting a test result have always been told to self-isolate at home unless they are medically unwell. In the event of a positive test they would continue to recover at home unless they needed medical treatment. ,However they have moved to a more ""conservative"" approach to provide extra reassurance - the first confirmed patients in Scotland will now be treated and isolated in an infection-controlled area.,In that case there are around 100 very high isolation beds in Scotland but in fact any single room in any hospital could be used as isolation, or wards could be created with infection control measures in place. ,As the number of people who could potentially have been in contact with someone who has the virus has increased, so have the number of tests being carried out. This is now being done in Scotland. ,Any positive results would then be sent to England for corroboration. So far, that hasn't happened. But we have been repeatedly told to expect the virus in Scotland any day.,Along with the figures on deaths in Hubei, the Chinese authorities said there had been an increase in the number of cases, with 14,840 people diagnosed with Covid-19.,Hubei has started using a broader definition to diagnose people - which accounts for most of the rise in cases.,The new cases and deaths in the province have pushed the national death figure in China above 1,350 - with almost 60,000 infections in total.,WHO says it is seeking ""further clarity"" from China about the changes to how cases of the virus are being confirmed.,Health officials in England are attempting to trace the contacts of the latest person to be diagnosed with coronavirus in the UK.,The woman, being treated at Guy's and St Thomas' in London, flew into Heathrow from China a few days ago.,Meanwhile, more than 80 people who stayed in accommodation at Arrowe Park Hospital in Merseyside for two weeks have left after testing negative for the new strain of coronavirus.,They are one of two groups of British nationals evacuated from Wuhan, with the second quarantined near Milton Keynes.,The head of NHS England, Sir Simon Stevens, has said many , as part of efforts to stop the coronavirus spreading in Britain.,The official name for the new coronavirus was announced in Geneva by WHO Director-General Dr Tedros Adhanom Ghebreyesus.,""We had to find a name that did not refer to a geographical location, an animal, an individual or group of people, and which is also pronounceable and related to the disease,"" he said.,""Having a name matters to prevent the use of other names that can be inaccurate or stigmatizing. It also gives us a standard format to use for any future coronavirus outbreaks."",The Covid-19 name is made up of four elements:"
7 Feb 2020,Europe,Coronavirus: Russian media hint at US conspiracy,https://www.bbc.co.uk/news/world-europe-51413870,10,180.0,www.bbc.co.uk,0.9968287944793701,"The coronavirus outbreak in China has provided fertile ground for conspiracy theories and misinformation on the web everywhere, but in Russia they are being spread on primetime news programmes.,Russian TV is also unique in having a consistent overall thrust: that shadowy Western elites and especially the US are somehow ultimately to blame.,One of main national TV networks, Channel One, has even launched a regular slot devoted to coronavirus conspiracy theories on its main evening news programme, Vremya (""Time"").,The style of the reporting is ambiguous, appearing to debunk the theories while leaving viewers with the impression that they contain a kernel of truth.,One of the wilder ideas aired by Vremya recently is that the presence of the word ""corona"", which means crown in both Latin and Russian, in the word coronavirus hints that Donald Trump is somehow involved.,Apparently, this is because he used to preside over beauty pageants, handing the winners their crowns.,In fact, scientists named the virus because of of its crown-like shape, but Vremya's presenter warns against rejecting the idea all too soon.,""Utter nonsense, you'll say, and I'd agree with you, if it were not for what's in our correspondent's report,"" he says.,The subsequent video does admit the crown theory is a ""strange construct"", but uncritically presents an expert who says that the Chinese coronavirus strain has been artificially created, and that US intelligence agencies or American pharmaceutical companies are behind it.,The report also rehashes , by Kremlin media and officials that the US ran a laboratory in Georgia where it tested a biological weapon on humans.,The Channel One correspondent then quotes online conspiracy theories that the novel coronavirus strain affects only Asians and could be some kind of ""ethnic bioweapon"".,He concedes that there is clear evidence refuting this, but adds suggestively: ""Even experts who are cautious in their assessments say that nothing can be ruled out."",Coronavirus conspiracy theories have also featured heavily on Channel One's main political talk show, Vremya Pokazhet (Time Will Tell), only more openly than on news programmes.,The gist is to suggest that various Western actors - pharmaceutical companies, the US or its agencies - are somehow involved in helping to create or spread the virus, or at least in spreading panic about it.,The aim is variously said to be - in the case of ""Big Pharma"" - to profit from creating a vaccine against the coronavirus or, in the case of the US, to hit the Chinese economy in order to weaken a geopolitical competitor.,Away from the TV screens, the coronavirus outbreak appears to be causing serious concern among Russian officials.,Rail and air traffic to China have been curtailed, and Russians evacuated from China have been quarantined for two weeks in a Siberian sanatorium.,A church in Moscow has even held a service to pray for salvation from the coronavirus.,Fear or the virus appears to reach all the way to the top.,Russian daily Vedomosti reports that Kremlin has introduced temperature checks for those attending events with President Vladimir Putin, in what spokesman Dmitry Peskov has called a ""precautionary measure"".  "
29 Dec 2019,US & Canada,Why Canada's cannabis bubble burst,https://www.bbc.co.uk/news/world-us-canada-50664578,11,180.0,www.bbc.co.uk,1.7144196033477783,"More than a year ago, Canada made recreational cannabis legal. So why are people still buying it on the black market?,When Canada legalised marijuana just over a year ago, it seemed like anyone who was anyone wanted to break into the market.,The media nicknamed the frenzy Canada's ""green rush"", as investors like Snoop Dogg and the former head of Toronto's police force clamoured to get a slice of the multi-billion-dollar-pie.,But like the gold rush of the 1850s, the lustre would soon fade, leaving prospectors in the dust.,""It didn't take a rocket scientist to recognise that these stocks were trading on fantasy and not on fundamentals,"" says Jonathan Rubin, CEO of New Leaf Data Services.,With decades of experience in the energy commodities markets, Mr Rubin saw the legalisation of cannabis in states like Colorado and California in the US (and later Canada) as a ""once in a lifetime"" opportunity to get in on the ground floor of a brand-new commodity.,""I had this epiphany that this is going to be a commodity just like any other commodity,"" he told the BBC. ,What that meant was that like the price of wheat or pork, the wholesale price of cannabis was going to fluctuate with the market. So instead of investing in the cannabis itself, Mr Rubin started New Leaf to track the price of cannabis in states where it was legal. Investors and others in the industry pay for access to this data.,This business model has given Mr Rubin an interesting vantage point of how the market has unfolded.,In Canada, he says, the rollout has been disappointing.,""They haven't had the growth in sales and earnings that they've envisioned,"" he said. ""I don't want to say it's a failure, but there's definitely frustrations."" ,Wholesale prices have dropped by about 17% since New Leaf started tracking data, which has kept profit margins tight for producers. ,Sales have also slowed, according to Statistics Canada.  ,It's led to a rollercoaster ride for the stock prices of publicly traded cannabis companies.,In May 2018, Canadian producer Canopy Growth made headlines when it became the first marijuana company to list on the New York Stock Exchange. ,Six months later, the stock price about doubled when it hit a high of $52.03 (£39.77) a share.,Now, the stock price is back to where it was, and their competitors have suffered similarly drastic losses. ,There were early signs of trouble.,When cannabis became legal on 17 October 2018, there wasn't enough supply to meet the demand.,Long lines and backlogs of online orders plagued consumers. Producers weren't sure what strains would be most popular where, and kinks in the distribution chain were still being ironed out.,""Trying to understand what strains we should grow, in what formats and what quantities - we did a great job but we didn't nail everything,"" says Canopy president Rade Kovacevic.,A patchwork of provincial laws have also made it harder to get products to consumers. While it's easy to buy cannabis in some places, in others brick-and-mortar shops are few and far between. ,This is especially true in Ontario, Canada's most populous province. Red tape and a cap on the number of cannabis retail outlets have made rollout slow. Retail licenses were awarded by lottery, and the province held the number of licenses at 24, to serve a population of 14.5m.,In kilograms,Where there was once a shortage, now producers have too much product, in part because of the lack of retail. ,In September, , of dried cannabis flower in Canada. But producers had a total of about 165,000 kilograms of finished and unfinished products ready for sale, or more than enough to meet the demand for an entire year. ,Mr Kovacevic blames the lack of retail in Ontario for a lot of his company's woes.,""I think that lack of continuity of points of purchase across the country slowed the transition from the black market to the legal market,"" he said. ""It was a challenge."",When the government announced its decision to legalise cannabis, one of its principal reasons was to reduce the black market.,But Statistics Canada estimates that about 75% of cannabis users still use illegal cannabis. ,""There's a very strong resistance to the legal stores in the sense that a) it's more expensive and b) there aren't enough of them. They're not close to them, so they just deal with their local guy like they always have,"" says Robin Ellis, co-founder of Toronto retailer The Friendly Stranger and a long-time activist for cannabis legalisation.,There were only five retail stores open in Toronto in 2019, and they were all concentrated in the downtown, which meant many people had to drive miles if they wanted to buy legal pot.,Legal cannabis is also far more expensive. ,The retail price of legal cannabis has gone up, from C$9.82 ($7.49, £5.73) a gram in October 2018 to C$10.65 a gram in July, ,Meanwhile, the illegal price has dropped from C$6.51 to C$5.93. ,Perhaps one of the reasons why sales have been lacklustre for producers is that, contrary to some health experts' fears, legalising marijuana didn't turn everyone into a pothead.,Over the past year, the percentage of Canadians who used cannabis grew from 14% to about 17%.,In kilograms,Use varies a lot by age, with people between 25-34 being the most likely to use cannabis, followed by those ages 15-24 (the legal age to use cannabis varies in Canada from 18-21). Older people are the least likely to have used cannabis,  - but use has accelerated much faster for them than for other age groups, and seniors are the most likely to buy only legal weed, ,. ,This is in line with research in the US that shows that in states where cannabis has been legalised, ,Mr Ellis, a long-time cannabis activist, says it's important to remember that despite the industry's growing pains, legalisation has been largely a success.,""I don't think Canadians fully understand the magnitude of this change. We didn't just make something quickly available - it took 25 years of hard work to get legalisation ,"" he says.,Legalising marijuana has also opened up a whole new industry for the Canadian economy. ,Sales of legal dried bud blossomed from about 4,405 kilograms in October 2018 to 11,707 kilograms in September 2019.,The pot industry is now worth ,.,Things are looking brighter for the New Year, people in the industry say.,In December, the Ontario government announced that after a slow and fitful start, the province will open itself up to more cannabis retail. It will do away with the lottery system, the cap on the number of private stores and cancel some pre-qualification requirements.,It's welcome news to people who've been trying to get into the market.,""We're really looking forward,"" Mr Ellis says. His store, the Friendly Stranger, sells cannabis accessories, and he intends to open as many as 20 licensed retailers in the new year.,Producers will also be allowed to open up one storefront on site, similar to how some breweries can sell beer direct to consumers.,""If everything goes smoothly and they follow up, hopefully we'll see more of an equilibrium in terms of supply-demand balance,"" Mr Rubin says.,More kinds of products will also be coming to the market soon. The government is legalising alternative cannabis products, like edibles and vapes. Those products are expected to hit shelves around Christmas.,Up until now, Health Canada has only permitted cannabis oil, dried flowers, seeds and plants to be sold to consumers.,Mr Rubin expects these new products to help retail sales grow by 30-40%. The formats are expected to be a hit, especially amongst people who've never tried cannabis before. ,""There's going to be a lot of people out there who are going to want to try cannabis for the first time in a format that's not smoking or vaping,"" says Mr Ellis.,The new product lines are helping some producers attract investment. Constellation Brands, which makes Corona beer, owns a 38% stake in Canopy.,Mr Kovacevic, Canopy's president, says they will rollout THC-laced beverages by early 2020. These products are designed to have a precisely known, low-level dose of THC, which would produce a buzz equivalent to the effect of one beer. They will not contain alcohol.,The company will also start making THC-laced chocolates. ,""I think it's a great opportunity,"" he says. ""If you look at products like vapes and edibles, those are products that are ubiquitous in the black market, and Canadians will now have the opportunity to go to a legal store."" "
11 Feb 2013,London,Corona Theatre School forced to close,http://www.bbc.co.uk/news/uk-england-london-21410156,11,180.0,www.bbc.co.uk,1.9426820278167725,"A theatre school whose alumni include actor Ray Winstone is being forced to close after it lost a donation. ,Corona Theatre School in Hampton, south-west London, is down £25,000 a month after its main donor pulled out due to ill health.,Parents of the 32 children who attend the school found out on Sunday. ,Principal Mary Greco said she was devastated, adding: ""Unless a miracle happens, we can't open after half-term."",Past students also include actors Nicholas Lyndhurst, Dennis Waterman and Charlie Brooks.  ,The school first got into financial difficulties in July 2011 when it could not afford the lease on a building it was renting.,One of the children's parents offered a donation of £25,000 a month to keep the school open. As it was a donation, no contract was drawn up.,The school has seven academic staff members and five vocational staff. It teaches the national curriculum but also specialises in the performing arts.,Ms Greco, who went to the school when she was a child, said many of the children would not cope well with state schools.,""They are all mad as hatters. They're very talented and all want to work in performing arts."",Ms Greco said she had looked at the school becoming an academy however ""that takes time and time is what we've run out of"". ,Teachers have said they will continue to help the five Year 11 students so that they can pass their GCSEs. ,Gunilla Karlson, whose 10-year-old daughter goes to the school, said she was shocked at the news.,""Nothing was communicated. No-one had any idea the school was in financial difficulties,"" she said.,Ms Karlson said she did not know where she was going to send her daughter, who is on the autistic spectrum, because she cannot send her to a mainstream school. ,""The school as it was was amazing. It has given her aspirations and dreams - now all these dreams have been snatched away."""
22 May 2012,Asia,Philippines judge Renato Corona 'quits trial',http://www.bbc.co.uk/news/world-asia-18162339,11,180.0,www.bbc.co.uk,1.4895150661468506,"Philippines Chief Justice Renato Corona - facing impeachment for allegedly breaching public trust and violating the constitution - has dramatically attempted to walk out of his own trial.,Giving evidence in his own defence, Mr Corona denounced the proceedings as a personal vendetta orchestrated by President Benigno Aquino.,He was impeached in December, accused of various malpractices by Congress.,Mr Corona strongly and tearfully denied the allegations on Tuesday.,He is being impeached on a total of eight counts, including failure to disclose assets and corruption. ,""I did not steal a single centavo from the government,"" said during his three hours of giving evidence. The 63-year-old repeatedly broke down as he did so. ,""I did not violate any law,"" he said.,Correspondents say that he later stunned the court by standing up and trying to leave. ,But in what correspondents have described as an unusual showdown between two branches of government, Senate President Juan Ponce Enrile ordered a lock-down of the entire Senate building, forcing him to return for a short time to the proceedings.   ,His lawyers say that as a diabetic, he felt unwell. ,The 23-member Senate - the upper house of the Philippine parliament - will decide whether Mr Corona should be unseated for breach of public trust and violation of the constitution.,He has told ABS CBN TV station that ""only death"" could remove him from office. ""If they want to remove me from my post, they should kill me,"" he said.,Most of his testimony on Tuesday sought to discredit Mr Aquino as well as Ombudsman Conchita Morales, who released documents on the chief justice's alleged 82 bank accounts that prosecutors have described as a ""smoking gun"".,Denying that he stole any money, Mr Corona said that he would allow his bank accounts to be open for inspection if the 188 lawmakers who supported his impeachment did the same thing.,Correspondents say that the trial has captivated many people in the country, with millions watching the case live on TV.,A guilty verdict on any of the three charges would lead to his removal from office. ,The government would then be able to pursue charges against him over his alleged hidden wealth."
21 Jan 2013,Europe,Italy paparazzo Fabrizio Corona facing European warrant,http://www.bbc.co.uk/news/world-europe-21127532,11,180.0,www.bbc.co.uk,1.2923672199249268,"A Europe-wide arrest warrant has been issued for Italy's most famous paparazzo photographer, Fabrizio Corona.,He disappeared on Friday just before a court confirmed his conviction in a blackmail case.,Corona was found guilty of demanding money from former international footballer David Trezeguet in return for potentially embarrassing pictures.,He was given a five-year sentence and now faces further time in prison. ,The photographer's flight from the law means an additional two years and 10 months will be added to his jail term, the Italian news agency Ansa reports.,Milan's Interpol mobile squad is leading the search for the high-profile fugitive, it adds.,With his photo agency, Corona became a central figure in the celebrity culture that has revolved around the media empire of former Prime Minister Silvio Berlusconi, the BBC's Alan Johnston reports from Rome.,He had a previous conviction following an investigation into extortion by paparazzi mounted in 2007.,In the country where the business of selling snatched pictures of the famous began - and which gave the world the word ""paparazzo""-, Corona has been dubbed Italy's ""King of the Paparazzi"", our correspondent says.,Other celebrities were reportedly targeted by Corona in the same way as Mr Trezeguet, including a member of the Berlusconi family. ,Corona had argued that he had never blackmailed anyone but had simply given celebrities a chance to buy compromising photos, and so take the pictures out of circulation. ,He said he had offered them at the same price that a magazine would pay. "
31 Jan 2013,Business,Budweiser-Corona beer merger opposed by US,http://www.bbc.co.uk/news/business-21275261,11,180.0,www.bbc.co.uk,1.1731948852539062,"The US Justice Department is trying to stop a big beer merger.,Budweiser brewer Anheuser-Busch InBev (ABI) wants to buy the Mexican brewer Grupo Modelo, which makes Corona, for $20.1bn (£12.7bn).,But the Justice Department said the two firms were responsible for about 46% of the $80bn of annual beer sales in the US - too large a share for one company.,It has filed a lawsuit in the federal court in Washington DC to try to prevent the deal happening.,It said the merger would lead to a lack of competition that would allow beer prices to rise.,""If ABI fully owned and controlled Modelo, ABI would be able to increase beer prices to American consumers,"" said assistant attorney general Bill Baer.,""This lawsuit seeks to prevent ABI from eliminating Modelo as an important competitive force in the beer industry."",In response, ABI said: ""We remain confident in our position, and we intend to vigorously contest the Department of Justice's action in federal court."""
30 Oct 2018,Science & Environment,Parker Solar Probe: Nasa's Sun mission smashes records,https://www.bbc.co.uk/news/science-environment-46030852,12,180.0,www.bbc.co.uk,2.4408528804779053,"America's audacious mission to ""touch the Sun"" has now got nearer to our star than any previous human-made object.,The Parker Solar Probe passed the current record of 42.73 million km (26.55 million miles) from the Sun's surface on Monday.,The previous record was set by the German-US Helios 2 satellite back in April 1976. ,That mission also set the all time speed record of close to 70km/s (43 miles/s). Parker will smash this, too.,The expectation is that it will eventually reach peak speeds around 190km/s (690,000km/h; 428,700mph).,Parker was launched from Earth in August. It's on a trajectory that will take it inside the Sun's outer atmosphere, or corona.,Information from this region promises to crack longstanding mysteries about our star's behaviour.,Parker's elliptical orbit will edge closer to the Sun over the coming years. At its closest approach, the probe will get to just 6.12 million km (3.83 million miles) from the star's broiling ""surface"".,Parker will help us better understand how the Sun works. ,The star is constantly bombarding the Earth with charged particles and magnetic fields. This perpetual flow, or ""solar wind"", is responsible for generating the beautiful auroral lights that appear in polar skies, but there are some interactions that initiate much more troubling effects. ,The biggest outbursts from the Sun will rattle the Earth's magnetic field. In the process, communications may be disrupted, satellites can be knocked offline, and power grids will be vulnerable to electrical surges. ,Scientists try to forecast these ""storms"" and Parker promises new and valuable information to help them do that.,Parker wants to get where the action is. ,The corona is a remarkable place. It's strangely hotter than the Sun's actual surface, or photosphere. While this can be 6,000 degrees, the outer atmosphere may reach temperatures of a few million degrees. ,The mechanisms that produce this super-heating are not fully understood. ,Likewise, the corona is the place where the solar wind gets its big kick in speed, sweeping out across the Solar System at more than 500km/s (a million mph). ,Parker aims to solve these puzzles by directly sampling the corona's particle, magnetic and electric fields., and follow me on Twitter: "
29 May 2012,Asia,Philippine top judge Renato Corona faces sack for corruption,http://www.bbc.co.uk/news/world-asia-18249759,11,180.0,www.bbc.co.uk,1.353806972503662,"Senators in the Philippines have found the country's top judge guilty of failing to declare his wealth, paving the way for his removal from office.,A majority of senators found Supreme Court Chief Justice Renato Corona breached the constitution by not declaring assets worth $2.4m (£1.53m) in foreign currency accounts. ,His trial is central to anti-corruption efforts by President Benigno Aquino.  ,Corona had argued the offence was not serious enough to warrant impeachment.,The four-month trial, which was broadcast live on television, has gripped a country notorious for corruption at all levels of government.  ,Correspondents say the most likely outcome of the conviction is that Corona will be removed from office - although the Senate impeachment court closed its session without announcing a sentence.,Corona is the first chief justice to be impeached and convicted in the Philippines.,Twenty out of 23 senators found him guilty of failing to declare his assets - more than two-thirds were required to convict the judge. ,""He has lost his moral fitness to serve the people; he has betrayed the public trust,"" said Senator Franklin Drilon, a member of President Aquino's party, as he voted to convict the chief justice.,Mr Aquino's spokesman, Edwin Lacierda, told AFP news agency: ""In accordance with the 1987 constitution, the judgment of conviction by the Senate impeachment court results [in Corona's] removal and disqualification from public office."" ,The chief justice said ""ugly politics prevailed"" and insisted he was innocent, saying ""my conscience is clear"".,But he said he accepted the verdict and suggested he was ready to accept his fate ""if this is for the public good"". ,""I have always been ready to offer my own life for our people,"" he said in a statement.,His lawyers said they had yet to consult him on whether to file an appeal to the Supreme Court, Reuters news agency reports.,The chief justice, whose trial in the Senate impeachment court began on 16 January, was accused of violating the constitution and betraying public trust. ,A majority of senators concluded that he had failed to declare all but a small percentage of his assets, rejecting his claims that he had amassed his millions while dabbling in foreign exchange as a student.  ,In his testimony last week, Corona admitted that he had not declared $2.4m in assets, but argued that this was protected by a law on secrecy of foreign currencies.,As well as failing to declare assets, he was charged on two other counts - unlawfully trying to protect former President Gloria Arroyo who appointed him, and failing to meet the standards expected of a judge.,The senators did not vote on the second and third charges after convicting him on the first.,The chief justice has maintained that he was the victim of a political vendetta - and at one point challenged all members of congress to declare their own assets.   ,Mrs Arroyo appointed Corona - who was her former chief of staff - shortly before she finished her term in office.,The appointment was questioned by Mr Aquino, who has accused the judge of trying to block efforts to investigate corruption allegations against Mrs Arroyo. She remains in detention in Manila awaiting trial. "
